,Predicted R_t
3048,0.022938455
3049,0.011242058
3050,0.0006448524
3051,-0.0028133974
3052,0.017396688
3053,0.033159815
3054,0.010773663
3055,0.010648214
3056,0.009999965
3057,0.008900633
3058,-0.017505895
3059,-0.03481832
3060,-0.03753546
3061,-0.029848214
3062,-0.014754132
3063,-0.015863894
3064,-0.017192462
3065,-0.022551239
3066,-0.027612984
3067,-0.005436651
3068,-0.0119649125
3069,0.0019435384
3070,-0.011875753
3071,-0.01546445
3072,-0.017184153
3073,-0.022136703
3074,-0.01938678
3075,-0.029087838
3076,-0.023381773
3077,-0.01127538
3078,0.0017582555
3079,0.0056933016
3080,0.01593903
3081,0.009591477
3082,0.025777534
3083,0.042877145
3084,0.04130707
3085,0.040597674
3086,0.030016264
3087,0.027908318
3088,0.010069495
3089,-0.0028926036
3090,-0.0090914015
3091,-0.0008778265
3092,-0.0024929042
3093,-0.012429065
3094,-0.015990313
3095,-0.0015536705
3096,0.026784629
3097,0.02188291
3098,0.0054496867
3099,0.012808597
3100,0.02084829
3101,0.03802939
3102,0.03688957
3103,0.040448725
3104,0.017676013
3105,0.019570662
3106,0.031698447
3107,0.016022537
3108,0.033168245
3109,0.050971396
3110,0.06172323
3111,0.059709325
3112,0.05870885
3113,0.042310126
3114,0.050462585
3115,0.03492255
3116,0.029796004
3117,0.031589728
3118,0.015884757
3119,-0.004290599
3120,-0.022356613
3121,-0.037570752
3122,-0.038999796
3123,-0.035834063
3124,-0.040089816
3125,-0.054882806
3126,-0.065423675
3127,-0.06782416
3128,-0.071213625
3129,-0.107939795
3130,-0.09007294
3131,-0.12021632
3132,-0.098198846
3133,-0.071467526
3134,-0.091427304
3135,-0.1104823
3136,-0.09941933
3137,-0.077259295
3138,-0.06899398
3139,-0.045280226
3140,-0.038813587
3141,-0.027242426
3142,-0.023752667
3143,-0.021696223
3144,-0.02364716
3145,-0.034533698
3146,-0.013754188
3147,-0.0006415192
3148,0.0040098173
3149,0.020729871
3150,0.04826592
3151,0.08561465
3152,0.08988118
3153,0.090208575
3154,0.08172588
3155,0.08498697
3156,0.08046113
3157,0.08943989
3158,0.086066544
3159,0.052491907
3160,0.057852656
3161,0.054613072
3162,0.050579075
3163,0.07669072
3164,0.09654768
3165,0.07474633
3166,0.0792522
3167,0.08415527
3168,0.06514881
3169,0.06214341
3170,0.044785388
3171,0.036521543
3172,0.03170876
3173,0.02444936
3174,0.014520657
3175,0.018068483
3176,0.033188954
3177,0.025953472
3178,0.030492486
3179,0.025339345
3180,0.010661753
3181,0.022081384
3182,0.010831246
3183,0.0056353346
3184,-0.0009946185
3185,-0.010298799
3186,-0.012754611
3187,-0.014267513
3188,-0.028596617
3189,-0.03423093
3190,-0.044602316
3191,-0.055502083
3192,-0.069375224
3193,-0.10048055
3194,-0.13006763
3195,-0.10474561
3196,-0.124986924
3197,-0.059800394
3198,-0.050332505
3199,-0.09747071
3200,-0.10708757
3201,-0.082590014
3202,-0.082414776
3203,-0.10123073
3204,-0.10056978
3205,-0.09484777
3206,-0.08490434
3207,-0.10863964
3208,-0.06945887
3209,-0.052656807
3210,-0.052533835
3211,-0.061229393
3212,-0.06133221
3213,-0.029977418
3214,-0.033770613
3215,-0.019088648
3216,0.014303233
3217,-0.033466067
3218,-0.03352322
3219,-0.05200714
3220,-0.041479062
3221,-0.0037073796
3222,0.024313523
3223,0.0258995
3224,0.057175424
3225,0.07599921
3226,0.0822734
3227,0.07183805
3228,0.078902684
3229,0.05057483
3230,-0.002594422
3231,-0.001702406
3232,-0.025165798
3233,-0.013322187
3234,-0.028546363
3235,-0.03728539
3236,-0.0370518
3237,0.028385371
3238,0.036002308
3239,0.030202886
3240,0.006912962
3241,0.023524271
3242,0.0071496163
3243,0.0056900615
3244,-0.01891637
3245,-0.021312758
3246,-0.043873113
3247,-0.05442071
3248,-0.036266766
3249,-0.0044979905
3250,0.036091838
3251,0.036283925
3252,0.05468745
3253,0.08067856
3254,0.07208642
3255,0.079719625
3256,0.07740921
3257,0.09697512
3258,0.107080914
3259,0.059702657
3260,0.045735728
3261,0.038228583
3262,0.027879793
3263,0.0076012868
3264,-0.0019570026
3265,0.0020471304
3266,0.03172776
3267,0.02315741
3268,0.010990806
3269,-0.00044009276
3270,-0.015730811
3271,-0.03486487
3272,-0.057522118
3273,-0.05621608
3274,-0.03924488
3275,-0.04059512
3276,-0.041813113
3277,-0.032835316
3278,-0.03526674
3279,-0.028989248
3280,-0.037932668
3281,-0.005654209
3282,-0.007279618
3283,-0.017113416
3284,0.018113364
3285,0.036448218
3286,0.040932793
3287,0.042090945
3288,0.030717868
3289,0.043874037
3290,0.034948684
3291,0.043756623
3292,0.05534961
3293,0.037735753
3294,0.07280298
3295,0.06489509
3296,0.06860224
3297,0.08167164
3298,0.035433684
3299,0.025905017
3300,0.003973279
3301,-0.00021857535
3302,0.017247576
3303,0.026298698
3304,0.02596485
3305,0.022104343
3306,0.030757308
3307,0.019604325
3308,0.021703612
3309,0.041589864
3310,0.02055812
3311,0.020862544
3312,0.029362712
3313,0.036373727
3314,0.041938737
3315,0.035643924
3316,0.04145866
3317,0.023243288
3318,0.029535856
3319,0.03520545
3320,0.039001565
3321,0.04710224
3322,0.04578402
3323,0.05504509
3324,0.04047938
3325,0.0504248
3326,0.032457095
3327,0.033378918
3328,0.012670026
3329,0.009066834
3330,0.0031867058
3331,0.0013820659
3332,0.0048323623
3333,0.005412908
3334,0.006018918
3335,0.0029749398
3336,0.009251875
3337,-0.0019145873
3338,-0.011637417
3339,-0.023579739
3340,-0.04010258
3341,-0.03326892
3342,-0.02826009
3343,-0.0023721796
3344,-0.0033833063
3345,-0.0075250375
3346,0.0019182558
3347,-0.0028554439
3348,-0.0035018357
3349,0.009549777
3350,0.009606198
3351,0.004406533
3352,0.011944215
3353,0.018720925
3354,0.022236612
3355,0.0046985415
3356,0.023521548
3357,0.05387315
3358,0.038271487
3359,0.03746213
3360,0.036282267
3361,0.041328877
3362,0.04693105
3363,0.038186926
3364,0.019105304
3365,0.009506499
3366,0.009749223
3367,0.020053068
3368,0.008664929
3369,0.006310205
3370,0.012095958
3371,0.011813723
3372,0.0215045
3373,0.020724552
3374,0.015976602
3375,0.026127491
3376,0.00695023
3377,0.0060476814
3378,-0.009929326
3379,0.014572752
3380,0.041700862
3381,0.040396117
3382,0.028385185
3383,0.04347092
3384,0.03636314
3385,0.04784009
3386,0.05843103
3387,0.041794855
3388,0.042937584
3389,0.06006707
3390,0.0653636
3391,0.089630924
3392,0.055330034
3393,0.043268893
3394,0.04059241
3395,0.030581996
3396,0.04949035
3397,0.027487414
3398,0.036382627
3399,0.05753996
3400,0.047117382
3401,0.041431416
3402,0.010316443
3403,0.01713487
3404,0.0060672774
3405,-0.00437644
3406,-0.003219916
3407,-0.009943792
3408,-0.008958296
3409,-0.013413011
3410,-0.008427569
3411,-0.020277014
3412,-0.036291853
3413,-0.060910225
3414,-0.07061225
3415,-0.05732484
3416,-0.075300634
3417,-0.08440969
3418,-0.08423786
3419,-0.06783047
3420,-0.070142105
3421,-0.06240841
3422,-0.027926419
3423,-0.015251535
3424,-0.01985406
3425,-0.015392392
3426,-0.016516749
3427,-0.011850116
3428,-0.007236265
3429,0.0021953578
3430,-0.0022770916
3431,-0.013366641
3432,0.0024221682
3433,0.0026859543
3434,0.021395938
3435,0.043864135
3436,0.028964262
3437,0.047562044
3438,0.07510098
3439,0.068798415
3440,0.057385568
3441,0.04246951
3442,0.017924175
3443,0.026526736
3444,0.020298624
3445,0.019435761
3446,0.0072809397
3447,0.015163193
3448,0.021531448
3449,0.02171213
3450,0.04419539
3451,0.01396724
3452,0.017504409
3453,0.011056682
3454,0.0118809
3455,-0.004065838
3456,-0.00081169046
3457,0.0065941717
3458,0.0017366107
3459,0.031607665
3460,0.01565321
3461,0.019646771
3462,0.021940747
3463,0.026791316
3464,-0.0012841844
3465,-0.009069943
3466,-0.00025802106
3467,-0.012474791
3468,-0.021982413
3469,-0.026873447
3470,-0.03830355
3471,-0.0498318
3472,-0.03543938
3473,-0.03938411
3474,-0.029542439
3475,-0.027723018
3476,-0.027232159
3477,-0.020027881
3478,-0.029844731
3479,-0.034323428
3480,-0.03645847
3481,-0.039668884
3482,-0.028117932
3483,-0.02163753
3484,-0.016285816
3485,-0.015522056
3486,-0.014807894
3487,0.006362712
3488,-0.0036786306
3489,-0.022994148
3490,-0.04122247
3491,-0.0073306602
3492,4.2435244e-05
3493,-0.0015142094
3494,0.009321369
3495,0.029952323
3496,0.029287348
3497,0.0230486
3498,0.03215044
3499,0.0036983937
3500,0.018800713
3501,0.0010447907
3502,-0.0016562375
3503,-0.021429198
3504,-0.014408859
3505,-0.011984355
3506,-0.024883797
3507,-0.01912981
3508,-0.0040771044
3509,0.015274881
3510,0.0024817933
3511,0.004210252
3512,-0.0073912484
3513,-0.002133437
3514,-0.0379563
3515,-0.0658409
3516,-0.0787164
3517,-0.11889518
3518,-0.17610545
3519,-0.16443303
3520,-0.15616532
3521,-0.19161387
3522,-0.1670485
3523,-0.1644513
3524,-0.124331705
3525,-0.11478188
3526,-0.12280863
3527,-0.15507764
3528,-0.19092172
3529,-0.21064575
3530,-0.19725277
3531,-0.17054518
3532,-0.17810984
3533,-0.16974396
3534,-0.18324918
3535,-0.17621899
3536,-0.10908624
3537,-0.07752946
3538,-0.11522702
3539,-0.07825849
3540,-0.068939745
3541,-0.042728312
3542,-0.048985153
3543,-0.04683608
3544,-0.0477519
3545,-0.07844836
3546,-0.09711071
3547,-0.07849723
3548,-0.058282204
3549,-0.011558275
3550,0.005050154
3551,-0.025620587
3552,-0.06512888
3553,-0.09906083
3554,-0.08885237
3555,-0.06294306
3556,-0.02934451
3557,-0.011480107
3558,-0.056729943
3559,-0.05553151
3560,-0.01890752
3561,0.011908176
3562,0.060007922
3563,0.02424671
3564,0.017783595
3565,0.081744365
3566,0.14613672
3567,0.08945754
3568,0.11483296
3569,0.08460556
3570,0.08509483
3571,0.093455896
3572,0.08059695
3573,0.07045828
3574,0.14032914
3575,0.11513825
3576,0.09751079
3577,0.10934614
3578,0.12601757
3579,0.10243916
3580,0.08549891
3581,0.090338886
3582,0.089358985
3583,0.07053544
3584,0.050627615
3585,0.014309185
3586,-0.010432237
3587,0.005865673
3588,0.008411361
3589,0.017569223
3590,-0.0091354875
3591,-0.0023848475
3592,-0.03278716
3593,-0.033759724
3594,-0.022048859
3595,-0.04356915
3596,-0.106448434
3597,-0.1040812
3598,-0.10038257
3599,-0.11030937
3600,-0.1327548
3601,-0.027559299
3602,0.017542405
3603,0.0049679754
3604,-0.008556428
3605,-0.01335545
3606,-0.0014745248
3607,-0.014526258
3608,0.017742781
3609,0.05826914
3610,-0.013624747
3611,-0.06451472
3612,-0.040356126
3613,-0.032365274
3614,-0.01635726
3615,-0.014108322
3616,0.037987072
3617,0.056423925
3618,0.07452587
3619,0.09493707
3620,0.10681479
3621,0.045168813
3622,0.012928275
3623,0.008983252
3624,-0.0027056695
3625,-0.0039276215
3626,-0.010728433
3627,-0.015219915
3628,-0.015400804
3629,0.0050751455
3630,0.0022289527
3631,0.008375426
3632,0.042279314
3633,0.06370637
3634,0.06404129
3635,0.085906446
3636,0.08895299
3637,0.06258256
3638,0.06884872
3639,0.0718248
3640,0.07444711
3641,0.06697246
3642,0.082438625
3643,0.07946825
3644,0.07244917
3645,0.078185454
3646,0.047011293
3647,0.056509186
3648,0.07106905
3649,0.081590466
3650,0.09365403
3651,0.09589571
3652,0.08276931
3653,0.07076866
3654,0.06794128
3655,0.054562032
3656,0.0719293
3657,0.058037706
3658,0.055962935
3659,0.056383926
3660,0.06041499
3661,0.040200073
3662,0.0352689
3663,0.04815678
3664,0.028211178
3665,0.023764824
3666,0.06447199
3667,0.055896048
3668,0.05018473
3669,0.0309851
3670,0.037207067
3671,0.0072048707
3672,-0.002515758
3673,0.004314041
3674,0.015676342
3675,0.0053420216
3676,0.034519363
3677,0.043284744
3678,0.05979055
3679,0.05265985
3680,0.033237476
3681,0.03813463
3682,0.012280693
3683,0.0053802757
3684,-0.0012817406
3685,0.0043131732
3686,-0.0004749396
3687,-0.007780691
3688,-0.010845718
3689,-0.008567547
3690,-0.01325057
3691,-0.039123386
3692,-0.019289903
3693,-0.019215861
3694,-0.043423407
3695,-0.0511005
3696,-0.05609072
3697,-0.096189395
3698,-0.08535114
3699,-0.078515224
3700,-0.06670144
3701,-0.06801339
3702,-0.07808553
3703,-0.0940158
3704,-0.07193006
3705,-0.079358034
3706,-0.06695578
3707,-0.06765068
3708,-0.070219435
3709,-0.041006118
3710,-0.041086674
3711,-0.048819285
3712,-0.050236616
3713,-0.05237647
3714,-0.041013904
3715,-0.038766675
3716,-0.04142276
3717,-0.03506294
3718,-0.016765213
3719,-0.030677829
3720,-0.0116064
3721,-0.03498836
3722,-0.060660288
3723,-0.06529628
3724,-0.043624077
3725,-0.07467969
3726,-0.033647206
3727,-0.04869158
3728,-0.06424463
3729,-0.061358027
3730,-0.08369315
3731,-0.08246885
3732,-0.05626784
3733,-0.09262931
3734,-0.09220778
3735,-0.06368823
3736,-0.046430364
3737,-0.028289527
3738,-0.02982958
3739,-0.044941567
3740,-0.04520917
3741,-0.032522608
3742,-0.009346511
3743,0.006093871
3744,0.024962567
3745,0.007617676
3746,0.02226721
3747,0.009437169
3748,0.013117373
3749,0.014092335
3750,0.0065992023
3751,0.0022268374
3752,0.0078006345
3753,0.07014625
3754,0.0572416
3755,0.08867191
3756,0.12755448
3757,0.11034373
3758,0.0589647
3759,0.043251622
3760,0.032279372
3761,0.023556208
3762,0.04621759
3763,0.054648634
3764,0.03549301
3765,0.04203206
3766,0.044970263
3767,0.05750338
3768,0.03177225
3769,0.030186554
3770,0.024689225
3771,0.032213878
3772,0.043505818
3773,0.048768334
3774,0.07157444
3775,0.021589855
3776,0.003791305
3777,-0.008358861
3778,0.0062527535
3779,0.029132983
3780,0.038659357
3781,0.089449205
3782,0.059075877
3783,0.056868725
3784,0.080757365
3785,0.05718483
3786,0.062483978
3787,0.0746035
3788,0.07408581
3789,0.061857313
3790,0.07118566
3791,0.10464074
3792,0.11057823
3793,0.08814202
3794,0.08490388
3795,0.058075275
3796,0.03837367
3797,0.037458483
3798,0.035594925
3799,0.04970937
3800,0.046359845
3801,0.033393297
3802,0.035682514
3803,0.033748243
3804,0.03048034
3805,0.05060042
3806,0.06495555
3807,0.060699206
3808,0.075353764
3809,0.07207403
3810,0.068836614
3811,0.046954494
3812,0.03272203
3813,0.0386758
3814,0.04421845
3815,0.02486613
3816,0.020871036
3817,0.023244299
3818,0.02126488
3819,0.0051828925
3820,0.008007513
3821,0.01748147
3822,0.0034950196
3823,0.007928863
3824,0.021005014
3825,0.0047222935
3826,-0.0021922723
3827,-0.012406395
3828,-0.008289763
3829,-0.010248371
3830,-0.022185655
3831,-0.020997828
3832,-0.013473821
3833,-0.007817671
3834,-0.0030392413
3835,-0.0066985874
3836,-0.0010451716
3837,-0.007609581
3838,-0.011796939
3839,0.0038957726
3840,-0.007723683
3841,-0.012397793
3842,-0.0058978316
3843,0.009353359
3844,0.022799274
3845,0.03574425
3846,0.013313808
3847,-0.009676577
3848,-0.0015372192
3849,-0.005987044
3850,-0.0014417158
3851,-0.0081229545
3852,-0.01933462
3853,-0.026844338
3854,-0.042877052
3855,-0.039515276
3856,-0.027291939
3857,-0.0031706686
3858,0.0055283965
3859,0.010974372
3860,0.03328657
3861,0.028886946
3862,0.020232067
3863,0.042836465
3864,0.036313906
3865,0.024017055
3866,0.0129741905
3867,0.041618653
3868,0.030224154
3869,0.040809855
3870,0.052352022
3871,0.05164823
3872,0.0620936
3873,0.054369204
3874,0.050978743
3875,0.06968189
3876,0.06803726
3877,0.062018927
3878,0.056774966
3879,0.05688991
3880,0.035307527
3881,0.044996437
3882,0.040826388
3883,0.031932652
3884,0.024670588
3885,0.017993942
3886,0.022203311
3887,0.04293006
3888,0.043108743
3889,0.035005953
3890,0.037081014
3891,0.036111407
3892,0.044436883
3893,0.0314643
3894,0.022085072
3895,0.023042964
3896,0.028414825
3897,0.026687793
3898,0.02417114
3899,0.017999236
3900,0.01590941
3901,0.018844306
3902,0.029217267
3903,0.027993256
3904,0.034770966
3905,0.036327332
3906,0.034345828
3907,0.032300565
3908,0.02680401
3909,0.011107407
3910,0.007333116
3911,0.0038676192
3912,-0.019675858
3913,-0.018804457
3914,-0.011392278
3915,-0.006627212
3916,-0.023360215
3917,-0.024372539
3918,-0.020297306
3919,-0.008131871
3920,-0.020905698
3921,-0.03134985
3922,-0.02688599
3923,-0.03141144
3924,-0.022519192
3925,-0.015175388
3926,-0.026890695
3927,-0.023848018
3928,-0.030281108
3929,-0.0209474
3930,0.0020103422
3931,0.011502125
3932,0.04516614
3933,0.018936615
3934,0.041398965
3935,0.046316408
3936,0.026091937
3937,0.026138749
3938,0.030037744
3939,0.039211128
3940,0.044924762
3941,0.03667821
3942,0.03755176
3943,0.019390497
3944,0.032915138
3945,0.032276604
3946,0.008216746
3947,-0.0013370635
3948,0.02059041
3949,0.0115327155
3950,-0.012165421
3951,0.010429089
3952,0.005859464
3953,-0.01359442
3954,-0.037272386
3955,-0.04114794
3956,-0.051693514
3957,-0.005199713
3958,-0.0090069715
3959,-0.016769614
3960,-0.035620037
3961,-0.032786965
3962,-0.032949913
3963,-0.035488218
3964,-0.025942277
3965,-0.024041627
3966,-0.028201286
3967,0.014613184
3968,0.017206723
3969,0.0022861536
3970,0.02493993
3971,0.018257212
3972,0.030943496
3973,0.024744393
3974,0.039491035
3975,0.035533924
3976,0.04860217
3977,0.050920032
3978,0.062166657
3979,0.039752383
3980,0.04125381
3981,0.0528909
3982,0.08099958
3983,0.09287081
3984,0.09079151
3985,0.10729761
3986,0.09808014
3987,0.10164027
3988,0.06253426
3989,0.037498496
3990,0.041791584
3991,0.03953786
3992,0.02594725
3993,0.024196042
3994,0.022242652
3995,0.017332356
3996,0.017871741
3997,0.011737086
3998,-0.0124496715
3999,0.004214574
4000,-0.00786064
4001,-0.009329627
4002,-0.021737635
4003,-0.029826183
4004,-0.044263255
4005,-0.05357126
4006,-0.04167677
4007,-0.05273011
4008,-0.064435914
4009,-0.081157655
4010,-0.087033
4011,-0.075151764
4012,-0.055232845
4013,-0.044452656
4014,-0.052519124
4015,-0.059156746
4016,-0.051701777
4017,-0.04278222
4018,-0.03532495
4019,-0.04162166
4020,-0.02857465
4021,-0.021058999
4022,-0.0041465047
4023,0.008125902
4024,0.020686062
4025,0.010285867
4026,0.012541493
4027,0.012494713
4028,0.023842655
4029,0.040728744
4030,0.066469684
4031,0.071166486
4032,0.071869574
4033,0.048199493
4034,0.028757354
4035,0.047688022
4036,0.060801852
4037,0.052440014
4038,0.07597488
4039,0.07969834
4040,0.060106523
4041,0.054690592
4042,0.039700214
4043,0.040922206
4044,0.06376719
4045,0.044501398
4046,0.048636794
4047,0.056711584
4048,0.04857941
4049,0.060611907
4050,0.040738374
4051,0.037256297
4052,0.028565407
4053,0.03193359
4054,0.028789062
4055,0.034055058
4056,0.025172725
4057,-0.0051271017
4058,-0.01041457
4059,-0.012727913
4060,-0.02364532
4061,-0.018137133
4062,-0.009032647
4063,-0.00834682
4064,-0.0016622259
4065,-0.0061713853
4066,-0.0010041809
4067,0.0015769922
4068,0.014520241
4069,0.007980788
4070,0.021189129
4071,0.03040371
4072,0.034737855
4073,0.04101716
4074,0.037300136
4075,0.02986059
4076,0.035743117
4077,0.044979077
4078,0.06814512
4079,0.055737905
4080,0.05788797
4081,0.062888294
4082,0.044196993
4083,0.035920627
4084,0.048995685
4085,0.048904903
4086,0.0327826
4087,0.035459913
4088,0.037319314
4089,0.020260641
4090,0.03006511
4091,0.015762601
4092,0.04475435
4093,0.042917047
4094,0.040047474
4095,0.03726844
4096,0.008643469
4097,0.02456449
4098,0.024363989
4099,0.023560626
4100,0.02997108
4101,0.037981406
4102,0.046487767
4103,0.037691217
4104,0.030415677
4105,0.03883947
4106,0.03366699
4107,0.048136253
4108,0.04779385
4109,0.037793677
4110,0.022545513
4111,0.016906006
4112,0.0153541295
4113,0.023042
4114,0.020764656
4115,-0.00044309348
4116,0.019102173
4117,0.012220038
4118,0.0015046378
4119,0.004839265
4120,0.014631937
4121,0.008388471
4122,0.019150632
4123,0.033186577
4124,0.018658083
4125,0.021867566
4126,0.019534793
4127,-0.0050553153
4128,-0.02717869
4129,-0.018520536
4130,-0.031544592
4131,-0.022505257
4132,-0.024249759
4133,-0.031312753
4134,-0.028512683
4135,-0.03403682
4136,-0.024198962
4137,-0.033343732
4138,-0.017602123
4139,-0.0060180877
4140,-0.0044182804
4141,-0.002364621
4142,-0.0024753534
4143,0.0062360587
4144,0.015056886
4145,0.013498634
4146,0.00830237
4147,0.013790153
4148,0.018985746
4149,0.026672114
4150,0.03313563
4151,0.025986025
4152,0.03418489
4153,0.06045491
4154,0.05619573
4155,0.04689266
4156,0.06632545
4157,0.07805008
4158,0.07448654
4159,0.052522935
4160,0.03656467
4161,0.043461893
4162,0.020634808
4163,0.028878849
4164,-0.0041861166
4165,-0.016327802
4166,-0.02027021
4167,-0.026374754
4168,-0.012748717
4169,-0.011621322
4170,-0.012910153
4171,-0.0005975524
4172,-0.019614603
4173,-0.016837355
4174,0.0024520725
4175,-0.014251753
4176,-0.004810897
4177,-0.0011967006
4178,-0.00224899
4179,-0.008849034
4180,-0.014247282
4181,-0.0077371527
4182,0.019454135
4183,0.004936556
4184,0.007333933
4185,0.023271043
4186,0.027500646
4187,0.04232392
4188,0.06838564
4189,0.06086878
4190,0.04961672
4191,0.056423176
4192,0.06671366
4193,0.054449294
4194,0.051097795
4195,0.036291108
4196,0.021517131
4197,0.017490434
4198,-0.0029167463
4199,-0.019446442
4200,-0.020023335
4201,-0.034549374
4202,-0.018308384
4203,-0.022936413
4204,-0.010879903
4205,-0.012405652
4206,-0.0043022544
4207,-0.0204334
4208,-0.0052957605
4209,0.01041759
4210,0.015707815
4211,0.01789307
4212,0.029796904
4213,0.024824673
4214,0.022302525
4215,0.019942386
4216,0.028693996
4217,0.026543055
4218,0.02089514
4219,0.016527427
4220,0.026167383
4221,0.017837089
4222,0.016786257
4223,0.021191651
4224,0.03889173
4225,0.028436216
4226,0.024491288
4227,0.027010543
4228,0.016828137
4229,0.009575901
4230,0.01065262
4231,-0.00062505435
4232,0.0020056749
4233,-0.0016140398
4234,-0.013824842
4235,-0.0072243414
4236,-0.0058691115
4237,-0.0066229864
4238,0.018458515
4239,0.011864056
4240,0.014045482
4241,0.02393974
4242,0.029438064
4243,0.03380287
4244,0.008377591
4245,0.00274494
4246,-0.0034563872
4247,-0.0016944348
4248,0.009538529
4249,0.026347231
4250,0.017833363
4251,0.018453734
4252,0.029637681
4253,0.017184127
4254,0.022795916
4255,0.03328202
4256,0.038927704
4257,0.03700657
4258,0.036902577
4259,0.03578513
4260,0.0318661
4261,0.04154066
4262,0.040665727
4263,0.03997821
4264,0.034789268
4265,0.025275687
4266,0.03076941
4267,0.03470719
4268,0.044754714
4269,0.043436795
4270,0.028361835
4271,0.039190166
4272,0.014738288
4273,0.0041637705
4274,-0.006322336
4275,-0.0033479384
4276,-0.0010462934
4277,-0.009102382
4278,0.014447968
4279,0.01061217
4280,-0.0020277374
4281,0.0022942969
4282,-0.024058118
4283,-0.04478771
4284,-0.047607206
4285,-0.035821848
4286,-0.03273075
4287,-0.020750053
4288,-0.028028097
4289,-0.038994703
4290,-0.02855802
4291,-0.027720034
4292,-0.031831115
4293,-0.0297353
4294,-0.02649749
4295,-0.016898314
4296,-0.010304089
4297,-0.0098045925
4298,-0.031542566
4299,-0.05985134
4300,-0.070594914
4301,-0.05772748
4302,-0.055996448
4303,-0.05571097
4304,-0.047800913
4305,-0.032371443
4306,-0.02870867
4307,-0.024208127
4308,-0.022775004
4309,-0.03826442
4310,-0.030370042
4311,-0.03226968
4312,-0.03431101
4313,-0.0295504
4314,-0.025845021
4315,-0.033774212
4316,-0.015624111
4317,0.002767759
4318,0.02210136
4319,0.00166468
4320,0.022096284
4321,0.039144505
4322,0.03853072
4323,0.039164748
4324,0.07314439
4325,0.07942685
4326,0.07704409
4327,0.056760848
4328,0.07081099
4329,0.06928057
4330,0.052040875
4331,0.05325944
4332,0.04799681
4333,0.03781861
4334,0.045174394
4335,0.032956336
4336,0.032241765
4337,0.028789781
4338,-0.0032917853
4339,0.0034549376
4340,-0.0053255926
4341,0.008875568
4342,-0.019227954
4343,-0.013987527
4344,-0.02888336
4345,-0.037001885
4346,-0.04434945
4347,-0.06917301
4348,-0.07360813
4349,-0.08966995
4350,-0.082679726
4351,-0.06384402
4352,-0.09465416
4353,-0.0942624
4354,-0.09634969
4355,-0.08285485
4356,-0.085715555
4357,-0.060152516
4358,-0.058526114
4359,-0.04915582
4360,-0.04205551
4361,-0.036863633
4362,-0.035424173
4363,-0.024440745
4364,-0.014776149
4365,-0.007921504
4366,-0.011904395
4367,0.010755768
4368,0.0306205
4369,0.023863202
4370,0.01884007
4371,0.037878506
4372,0.049196154
4373,0.03872933
4374,0.08393313
4375,0.05850756
4376,0.059399094
4377,0.061886236
4378,0.055852342
4379,0.05733647
4380,0.042909104
4381,0.044263646
4382,0.06602618
4383,0.05144173
4384,0.060180206
4385,0.062086284
4386,0.049202222
4387,0.0596329
4388,0.05927609
4389,0.05571811
4390,0.05351084
4391,0.05475331
4392,0.036655992
4393,0.014876223
4394,0.013896687
4395,0.007134958
4396,-0.0011990801
4397,-0.009466674
4398,-0.0012345514
4399,0.00890052
4400,0.008207413
4401,0.016107647
4402,-0.0053290664
4403,-0.006048392
4404,-0.0016644867
4405,-0.00080109667
4406,-0.013734671
4407,-0.018479949
4408,-0.029209185
4409,-0.015230094
4410,-0.021964252
4411,-0.021322932
4412,-0.042998504
4413,-0.014657301
4414,-0.016055154
4415,-0.010930127
4416,0.0071291327
4417,0.033181492
4418,0.03744835
4419,0.05425918
4420,0.010736869
4421,0.018881816
4422,0.03694043
4423,0.061840784
4424,0.055794924
4425,0.057677183
4426,0.06272162
4427,0.06231945
4428,0.08484787
4429,0.09592419
4430,0.08381401
4431,0.09845862
4432,0.10565069
4433,0.120258726
4434,0.11465608
4435,0.090091534
4436,0.096800625
4437,0.096568674
4438,0.0764379
4439,0.10003125
4440,0.09753745
4441,0.07966034
4442,0.07650491
4443,0.07195962
4444,0.06499554
4445,0.051300853
4446,0.04164951
4447,0.052610192
4448,0.077037245
4449,0.075445466
4450,0.07715421
4451,0.0825062
4452,0.07947956
4453,0.0771996
4454,0.06336654
4455,0.06318595
4456,0.07419407
4457,0.06579306
4458,0.076002605
4459,0.075463176
4460,0.05753984
4461,0.055960868
4462,0.079865456
4463,0.06974099
4464,0.06011671
4465,0.04577387
4466,0.037998833
4467,0.046884928
4468,0.032711297
4469,0.01999471
4470,0.026245419
4471,0.028596712
4472,0.028028723
4473,0.039074842
4474,0.046395354
4475,0.019667875
4476,0.013236151
4477,0.039737448
4478,0.052030426
4479,0.03562257
4480,0.016831262
4481,0.03033837
4482,0.035141084
4483,0.02581879
4484,0.0025146063
4485,-0.003555683
4486,-0.016366106
4487,-0.0019336282
4488,0.0036872176
4489,0.0066669513
4490,0.0057026683
4491,0.010541941
4492,-0.0042992714
4493,-0.034438282
4494,-0.029451545
4495,-0.028250571
4496,-0.03015792
4497,-0.022976162
4498,-0.02941212
4499,-0.02307219
4500,-0.02879047
4501,-0.035466347
4502,-0.042675123
4503,-0.02765381
4504,-0.025234815
4505,-0.015979424
4506,0.006408546
4507,-0.013777467
4508,-0.005092871
4509,0.010667332
4510,0.0065825325
4511,0.020228786
4512,0.0044662193
4513,0.020197507
4514,0.009490374
4515,0.00872877
4516,0.0034363081
4517,0.0036302602
4518,0.01523313
4519,-0.00094665773
