,Predicted R_t
1569,0.028185308
1570,0.021514302
1571,0.012913148
1572,0.0150612565
1573,0.021606933
1574,0.01607867
1575,0.011739115
1576,-0.00603379
1577,0.015167939
1578,0.011781995
1579,0.013685747
1580,0.0051961807
1581,0.005623615
1582,-0.00085601164
1583,-0.0036671278
1584,-0.0076512373
1585,0.0045189396
1586,0.0058894865
1587,0.02298046
1588,0.017839607
1589,0.039193206
1590,0.05249651
1591,0.04354792
1592,0.0066158236
1593,-0.014366754
1594,-0.018575707
1595,-0.008981636
1596,-0.01607559
1597,-0.016554175
1598,-0.034585845
1599,-0.05185482
1600,-0.04703879
1601,-0.041797902
1602,-0.056894198
1603,-0.028986007
1604,-0.041866638
1605,-0.018746035
1606,-0.03694278
1607,-0.04578907
1608,-0.05380374
1609,-0.028479494
1610,-0.007168708
1611,-0.016536966
1612,-0.027036019
1613,-0.0036111758
1614,-0.018264899
1615,0.014415679
1616,0.024463037
1617,0.030446112
1618,0.022751858
1619,0.027185565
1620,0.03262124
1621,0.05012148
1622,0.061642
1623,0.064870015
1624,0.077517346
1625,0.0653626
1626,0.053960253
1627,0.025986398
1628,0.010474457
1629,0.0034422989
1630,0.003289254
1631,-0.015531502
1632,-0.010997825
1633,-0.0005284059
1634,-0.01558045
1635,-0.021579772
1636,-0.04265446
1637,-0.050550003
1638,-0.047095925
1639,-0.037625942
1640,-0.033758484
1641,-0.04999554
1642,-0.049159653
1643,-0.04904931
1644,-0.028304234
1645,-0.035405125
1646,-0.05561863
1647,-0.043622263
1648,-0.034751996
1649,-0.026955225
1650,-0.026003528
1651,-0.0015478884
1652,-0.016010704
1653,-0.0075278855
1654,-0.011102415
1655,-0.016809754
1656,-0.012202044
1657,0.020808894
1658,0.029902874
1659,0.029536517
1660,0.02917948
1661,0.03614735
1662,0.054098476
1663,0.04640388
1664,0.03794222
1665,0.039090246
1666,0.040744103
1667,0.017888688
1668,0.03519449
1669,0.039702345
1670,0.019845102
1671,0.020262398
1672,0.036726773
1673,0.04170622
1674,0.021736635
1675,0.014955456
1676,-0.0037490088
1677,-0.0036830162
1678,-0.009276358
1679,-0.0070395307
1680,0.00034014788
1681,-0.0142206615
1682,0.0061591207
1683,-0.005536268
1684,-0.019403841
1685,-0.03023015
1686,-0.02382656
1687,-0.028573629
1688,-0.030173212
1689,-0.024819223
1690,-0.026035685
1691,-0.035080396
1692,-0.04693102
1693,-0.038363636
1694,-0.030577205
1695,-0.022550002
1696,-0.013794125
1697,-0.021813035
1698,-0.020815797
1699,-0.035470173
1700,-0.038086373
1701,-0.052412286
1702,-0.052446604
1703,-0.044181183
1704,-0.04161939
1705,-0.036732096
1706,-0.047193285
1707,-0.027074616
1708,-0.022314023
1709,-0.036786336
1710,-0.005280741
1711,-0.015842387
1712,-0.0012283465
1713,0.010578553
1714,0.014982042
1715,0.005685519
1716,-0.013791014
1717,-0.00061366614
1718,0.0034968855
1719,0.026900193
1720,0.027472712
1721,0.040602304
1722,0.04921593
1723,0.059407625
1724,0.05667971
1725,0.061827097
1726,0.058930073
1727,0.049981095
1728,0.058110975
1729,0.050058704
1730,0.05629534
1731,0.06828426
1732,0.048746053
1733,0.015743775
1734,0.023018684
1735,0.008877022
1736,0.017074475
1737,0.0250775
1738,0.0094931945
1739,0.030202962
1740,0.032581374
1741,0.012881132
1742,0.017124873
1743,0.013350619
1744,0.017762816
1745,0.021062005
1746,0.033606477
1747,-0.00076482026
1748,0.0003305832
1749,0.009282886
1750,0.0017018849
1751,0.0018001138
1752,-0.004847972
1753,-0.0041397656
1754,0.0056825634
1755,0.019492814
1756,0.017645359
1757,0.016381923
1758,0.011291718
1759,0.009593312
1760,0.019262515
1761,0.017648418
1762,0.0069898027
1763,0.011308789
1764,0.0205785
1765,0.026990775
1766,0.024996726
1767,0.016075252
1768,0.041811515
1769,0.034392044
1770,0.029960921
1771,0.03681728
1772,0.052816547
1773,0.051476397
1774,0.043250937
1775,0.037265263
1776,0.05399266
1777,0.04526536
1778,0.043829106
1779,0.03582589
1780,0.037996985
1781,0.030564003
1782,0.024927512
1783,0.025548613
1784,0.020943169
1785,0.019064514
1786,0.018301643
1787,0.014562104
1788,0.011583614
1789,0.012213748
1790,0.015934259
1791,0.0013838443
1792,0.0071994103
1793,0.022738617
1794,0.004998635
1795,0.0004258561
1796,0.0071275057
1797,0.017003696
1798,0.041827094
1799,0.03599519
1800,0.012175075
1801,0.028095923
1802,0.03230475
1803,0.03411086
1804,0.017338965
1805,0.014190204
1806,0.008460877
1807,0.009229944
1808,0.013319806
1809,0.024831023
1810,0.027636578
1811,0.030800799
1812,0.010333583
1813,0.0014342461
1814,-0.005748833
1815,0.012013595
1816,0.024779165
1817,0.01625767
1818,0.0076279594
1819,0.0071754535
1820,0.010772399
1821,0.0016981163
1822,0.0105437385
1823,0.013559705
1824,-0.009650576
1825,0.0047764266
1826,0.016175047
1827,0.009731127
1828,0.028320882
1829,0.034776207
1830,0.024144853
1831,0.035623673
1832,0.036604416
1833,0.034802493
1834,0.046365403
1835,0.054288477
1836,0.053176124
1837,0.03763899
1838,0.03775704
1839,0.05631407
1840,0.054447398
1841,0.054195374
1842,0.04622514
1843,0.040707093
1844,0.037916858
1845,0.053422127
1846,0.042098578
1847,0.022987934
1848,0.039426412
1849,0.035746504
1850,0.018068789
1851,0.0009222925
1852,0.00822914
1853,0.008553082
1854,-0.006355884
1855,-0.015614039
1856,-0.009131124
1857,-0.013682957
1858,-0.0066645467
1859,-0.011977582
1860,-0.004927467
1861,-0.013798873
1862,0.007440722
1863,0.006906694
1864,0.0129366815
1865,0.00014689611
1866,-0.0062120645
1867,-0.01643521
1868,-0.017229836
1869,0.0041677305
1870,-0.0024619955
1871,-0.009579764
1872,-0.008055347
1873,-0.007448116
1874,-0.0060194205
1875,0.000698213
1876,0.01915599
1877,0.006105641
1878,-0.00079703704
1879,0.009886564
1880,-0.003325501
1881,-0.022105427
1882,-0.017454589
1883,-0.004538845
1884,-0.025540829
1885,-0.027175453
1886,-0.03126391
1887,-0.041581802
1888,-0.027812611
1889,-0.03355019
1890,-0.041396048
1891,-0.023063952
1892,-0.0044076056
1893,-0.0070816292
1894,-0.0074678375
1895,-0.027002297
1896,-0.03416512
1897,-0.002864068
1898,-0.02559511
1899,-0.012922098
1900,-0.00860709
1901,0.0276871
1902,0.02172424
1903,0.035626836
1904,0.0313478
1905,0.027021056
1906,0.025396062
1907,0.033120472
1908,0.04878123
1909,0.04795082
1910,0.045665637
1911,0.043154884
1912,0.045493152
1913,0.05545463
1914,0.04583497
1915,0.04299347
1916,0.03789759
1917,0.05585727
1918,0.05793354
1919,0.07240397
1920,0.05405255
1921,0.060664587
1922,0.054306276
1923,0.054051697
1924,0.046558127
1925,0.037603427
1926,0.04135041
1927,0.053047594
1928,0.041903354
1929,0.021134151
1930,0.033969957
1931,0.033525255
1932,0.03164444
1933,0.021313924
1934,0.026439996
1935,0.03723775
1936,0.024069427
1937,0.013600143
1938,0.017679634
1939,0.025079327
1940,0.028412554
1941,0.03388211
1942,0.04700634
1943,0.03659132
1944,0.014241064
1945,0.02320388
1946,0.029827248
1947,0.04207597
1948,0.04256353
1949,0.040302746
1950,0.037024733
1951,0.047713194
1952,0.052769
1953,0.04592334
1954,0.04414297
1955,0.03302742
1956,0.040318605
1957,0.030282052
1958,0.013992897
1959,0.028537465
1960,0.013772053
1961,0.02123139
1962,0.03289023
1963,0.026490029
1964,0.02625224
1965,0.0158603
1966,0.0054311915
1967,0.009656182
1968,0.026109777
1969,0.00564535
1970,0.005859031
1971,-0.006445293
1972,-0.014609971
1973,0.002025058
1974,-0.009631635
1975,-0.018589621
1976,-0.015432279
1977,-0.0045873993
1978,-0.022823425
1979,-0.0033221724
1980,0.010842482
1981,0.0054600257
1982,-0.008296373
1983,0.0027382243
1984,0.0032977958
1985,0.01666241
1986,0.01924856
1987,0.014283699
1988,0.012544859
1989,0.016011845
1990,0.025641244
1991,0.0150951985
1992,0.016425714
1993,0.023331089
1994,0.026135353
1995,0.04629604
1996,0.049577326
1997,0.053963713
1998,0.044661656
1999,0.028239517
2000,0.040032912
2001,0.031692993
2002,0.021605134
2003,0.011251779
2004,0.012756372
2005,0.0056312154
2006,0.0011218917
2007,0.010261112
2008,0.00010463828
2009,0.013789776
2010,-0.0060139117
2011,-0.0066620107
2012,-0.019027805
2013,-0.009341874
2014,-0.008704071
2015,-0.03309496
2016,-0.017956762
2017,-0.03215319
2018,-0.03620469
2019,-0.037303343
2020,-0.036176357
2021,-0.034791514
2022,-0.0124415895
2023,-0.019006474
2024,-0.009647406
2025,-0.008040209
2026,0.0122066345
2027,-0.0025356016
2028,-0.002953472
2029,0.01534718
2030,0.010930583
2031,0.027122831
2032,0.016803322
2033,0.04937646
2034,0.052357238
2035,0.043552544
2036,0.055257034
2037,0.055188272
2038,0.05480825
2039,0.05703462
2040,0.046987507
2041,0.045025017
2042,0.05373254
2043,0.050606493
2044,0.03496071
2045,0.046914782
2046,0.041496538
2047,0.025361748
2048,0.04411762
2049,0.046027996
2050,0.026578106
2051,0.026819734
2052,0.03211826
2053,0.04643974
2054,0.053394802
2055,0.035747748
2056,0.039996143
2057,0.039531603
2058,0.035116218
2059,0.03322009
2060,0.023890032
2061,0.03700955
2062,0.041586068
2063,0.0441746
2064,0.008463692
2065,0.02440408
2066,0.032773476
2067,0.050769337
2068,0.037502088
2069,0.031248746
2070,0.039241154
2071,0.043758824
2072,0.03841436
2073,0.038727988
2074,0.031270344
2075,0.030144481
2076,0.023137446
2077,0.029342368
2078,0.0066862283
2079,-0.0016300632
2080,0.006542066
2081,0.01021466
2082,0.00077181915
2083,0.017944613
2084,0.014540379
2085,0.035377882
2086,0.038911052
2087,0.03137214
2088,0.03221916
2089,0.028392902
2090,0.021006215
2091,0.01431829
2092,0.03460525
2093,0.032561276
2094,0.013683921
2095,0.0009455378
2096,0.023581242
2097,0.038954318
2098,0.048382614
2099,0.047109354
2100,0.053367518
2101,0.075648874
2102,0.069643356
2103,0.079625934
2104,0.05809627
2105,0.038202766
2106,0.03711172
2107,0.033375677
2108,0.011392353
2109,0.027498763
2110,0.031717796
2111,0.025134338
2112,0.012961972
2113,0.031400166
2114,0.02945434
2115,0.027268426
2116,0.01977847
2117,0.023892367
2118,0.029266512
2119,0.035320755
2120,0.016383663
2121,0.018838879
2122,0.030413039
2123,0.016876733
2124,0.023525108
2125,0.01792743
2126,0.0046163467
2127,0.02490525
2128,0.023995781
2129,0.014389699
2130,0.023982339
2131,0.038746044
2132,0.05348709
2133,0.03901833
2134,0.037376676
2135,0.028118702
2136,0.005691252
2137,-0.006740768
2138,-0.011951446
2139,-0.01093739
2140,0.008247032
2141,0.0007094145
2142,0.0086201485
2143,0.00643717
2144,0.006903984
2145,0.008789843
2146,0.012601642
2147,0.014504335
2148,0.012637127
2149,-0.0015047742
2150,0.0011954242
2151,0.0018699961
2152,0.011444468
2153,0.019754816
2154,0.017842641
2155,0.018772926
2156,0.024918094
2157,0.031955693
2158,-0.002999674
2159,0.0077653127
2160,-0.0008175648
2161,-0.005520523
2162,-0.028911203
2163,-0.046852477
2164,-0.057341285
2165,-0.048722588
2166,-0.07165672
2167,-0.0587598
2168,-0.034628816
2169,-0.04469575
2170,-0.038769733
2171,-0.046758436
2172,-0.046735253
2173,-0.04420824
2174,-0.048970167
2175,-0.055674635
2176,-0.07716717
2177,-0.095735036
2178,-0.082262084
2179,-0.090823166
2180,-0.072023764
2181,-0.08229916
2182,-0.060579978
2183,-0.028030008
2184,-0.050784804
2185,-0.037664026
2186,-0.025565203
2187,-0.025138188
2188,-0.0078008627
2189,-0.012002177
2190,-0.04300131
2191,-0.033261515
2192,-0.0032351916
2193,0.00830004
2194,0.0012251795
2195,-0.00455585
2196,-0.0031030918
2197,0.028979657
2198,0.033452667
2199,0.046443753
2200,0.04066887
2201,0.037219346
2202,0.04884906
2203,0.04439432
2204,0.013079922
2205,0.018256236
2206,0.01757495
2207,0.016704965
2208,0.012110779
2209,-0.0006357641
2210,0.0067947377
2211,0.030503213
2212,0.041366614
2213,0.047246836
2214,0.024676938
2215,0.011783866
2216,0.015871419
2217,0.0034195473
2218,0.017823126
2219,0.017689206
2220,0.017016742
2221,0.008481994
2222,0.0069960686
2223,0.01785168
2224,0.024105296
2225,0.030912308
2226,0.07659805
2227,0.07721642
2228,0.05438454
2229,0.049118828
2230,0.058619797
2231,0.04647803
2232,0.034140732
2233,0.03988339
2234,0.02845845
2235,0.02103387
2236,0.023477357
2237,0.03901828
2238,0.03532215
2239,0.048404887
2240,0.03024154
2241,0.018410018
2242,0.02027809
2243,0.020644413
2244,0.02904275
2245,0.021999426
2246,0.025963478
2247,0.023834439
2248,0.0066479193
2249,0.008698446
2250,0.013983036
2251,0.029253248
2252,0.027340641
2253,0.022612277
2254,0.006720047
2255,0.011081385
2256,0.022305058
2257,0.03189965
2258,0.009556351
2259,0.028779041
2260,0.023332445
2261,0.019058853
2262,0.014060862
2263,0.03337452
2264,0.05486042
2265,0.035904706
2266,0.05288715
2267,0.06274169
2268,0.03812211
2269,0.056982715
2270,0.05177024
2271,0.04375459
2272,0.044604674
2273,0.022492288
2274,0.04522345
2275,0.062226206
2276,0.043329183
2277,0.04549278
2278,0.048291314
2279,0.039573856
2280,0.036434103
2281,0.025932068
2282,0.02366451
2283,0.02396163
2284,0.024455061
2285,0.021558667
2286,0.02823561
2287,0.0225032
2288,0.02032355
2289,0.012709195
2290,0.012816797
2291,0.016243849
2292,0.04232535
2293,0.032601744
2294,0.030472469
2295,0.018123135
2296,0.01482268
2297,0.011595339
2298,0.0044998894
2299,0.013283947
2300,0.011387714
2301,0.02107586
2302,0.009983842
2303,-0.0048111216
2304,-0.003207968
2305,0.012662611
2306,0.0037662503
2307,0.014410339
2308,0.00065228436
2309,-0.012087558
2310,0.0019148686
2311,0.016072035
2312,0.017495915
2313,0.019017396
2314,0.02243127
2315,0.009026308
2316,0.018177316
2317,0.0007830872
2318,0.0109089045
2319,0.024720823
2320,0.04155681
2321,0.042374305
2322,0.027351597
2323,0.033542693
2324,0.03935295
2325,0.062377296
2326,0.046924006
2327,0.025638103
2328,0.026175363
2329,0.019990375
2330,0.016284507
2331,0.029954426
2332,0.019783774
2333,0.014341524
2334,0.018945273
2335,0.0032898632
2336,0.010870872
2337,0.014795137
2338,0.026157364
2339,0.018365856
2340,0.016135583
2341,0.030811097
2342,0.016929395
2343,0.011581789
2344,-0.0055515305
2345,0.008813675
2346,0.0127536245
2347,0.02455847
2348,0.021864776
2349,0.03318537
2350,0.031352915
2351,0.020588147
2352,0.03380985
2353,0.03213711
2354,0.02177039
2355,0.027432272
2356,0.032128617
2357,0.030073049
2358,0.027482335
2359,0.027186733
2360,0.01563728
2361,0.020932334
2362,0.023562692
2363,0.0191574
2364,0.016594132
2365,-0.008740185
2366,-0.03579725
2367,-0.039901488
2368,-0.036862012
2369,-0.040948123
2370,-0.033657815
2371,-0.03358614
2372,-0.014952582
2373,-0.018237868
2374,-0.036490507
2375,-0.053048365
2376,-0.046264715
2377,-0.05752331
2378,-0.060007125
2379,-0.03395766
2380,-0.036642995
2381,-0.023362733
2382,-0.0041368683
2383,0.015222849
2384,0.013389005
2385,-0.027962055
2386,-0.0038448884
2387,0.00837797
2388,0.032766018
2389,0.038884453
2390,0.050587676
2391,0.05960834
2392,0.05760766
2393,0.036071274
2394,0.039216477
2395,0.046844855
2396,0.061555263
2397,0.085674465
2398,0.07666087
2399,0.059888147
2400,0.060110662
2401,0.05474302
2402,0.06433011
2403,0.06037022
2404,0.050822265
2405,0.046666805
2406,0.061623443
2407,0.064369716
2408,0.05398155
2409,0.050943278
2410,0.053356487
2411,0.042398125
2412,0.043553904
2413,0.039041825
2414,0.03033877
2415,0.0281877
2416,0.026556863
2417,0.031622753
2418,0.031974927
2419,0.030642468
2420,0.012303485
2421,0.01895143
2422,0.028351817
2423,0.039716415
2424,0.028327115
2425,0.04049101
2426,0.024629442
2427,0.023706622
2428,0.026124557
2429,0.024906415
2430,0.025891608
2431,0.029114483
2432,0.03396525
2433,0.02839305
2434,0.009350421
2435,0.0022417011
2436,-0.00504222
2437,-0.007181316
2438,0.0001299642
2439,0.013248367
2440,0.02447028
2441,0.01692156
2442,0.02722978
2443,0.024072211
2444,0.02138213
2445,0.012900877
2446,0.014521331
2447,-0.008866175
2448,-0.0017490764
2449,-0.014481555
2450,-0.013444449
2451,0.015649363
2452,-0.0034249634
2453,0.00025042985
2454,-0.0036619515
2455,-0.010705753
2456,0.0222074
2457,0.03040024
2458,0.016904457
2459,0.005812632
2460,0.028127681
2461,0.028641067
2462,0.008903672
2463,0.009260678
2464,-0.01836839
2465,0.00044379802
2466,-0.023694444
2467,-0.0016704244
2468,-0.003372436
2469,-0.021811958
2470,-0.03409904
2471,-0.035079375
2472,-0.046126194
2473,-0.033038538
2474,-0.037977725
2475,-0.045175288
2476,-0.04413554
2477,-0.051584743
2478,-0.079582006
2479,-0.033553645
2480,-0.04213834
2481,-0.06544869
2482,-0.08275731
2483,-0.060885496
2484,-0.07649448
2485,-0.1075615
2486,-0.08035393
2487,-0.083498314
2488,-0.06968466
2489,-0.05450759
2490,-0.04455584
2491,-0.044982985
2492,-0.019108808
2493,0.00011582393
2494,-0.009089202
2495,-0.003691536
2496,0.0029701027
2497,0.0026257543
2498,0.008750443
2499,0.011152834
2500,-0.006774954
2501,-0.027390372
2502,-0.024103478
2503,0.00344282
2504,0.0018813801
2505,0.013258317
2506,0.007870583
2507,0.02506763
2508,0.026382701
2509,0.038812686
2510,0.03021773
2511,0.033145256
2512,0.01647798
2513,0.01733177
2514,0.020738859
2515,0.047375407
2516,0.027837338
2517,0.0074377987
2518,0.0059750634
2519,0.027164118
2520,0.017577115
2521,0.043761186
2522,0.0484234
2523,0.062341493
2524,0.09182988
2525,0.07484082
2526,0.068181515
2527,0.04870976
2528,0.055867177
2529,0.059849642
2530,0.0438986
2531,0.019774517
2532,0.016335497
2533,0.022856554
2534,0.010988899
2535,0.014169821
2536,-0.000993072
2537,0.019702207
2538,0.012086384
2539,0.016546648
2540,0.0015330804
2541,0.0039955564
2542,-0.00038305484
2543,0.0020786705
2544,0.002460505
2545,-0.036631502
2546,-0.043061048
2547,-0.04187868
2548,-0.029613364
2549,-0.037199605
2550,-0.024275344
2551,-0.044276554
2552,-0.03399149
2553,-0.020755988
2554,-0.052951667
2555,-0.059141092
2556,-0.031921078
2557,-0.029748764
2558,-0.049633786
2559,-0.041350488
2560,-0.033422068
2561,-0.03106337
2562,-0.014748734
2563,-0.018398084
2564,-0.020553015
2565,-0.01012621
2566,0.000490895
2567,0.013833421
2568,0.022484586
2569,0.025308691
2570,0.013907686
2571,0.008693183
2572,0.008578077
2573,0.00974153
2574,0.023288803
2575,0.018282203
2576,0.03359628
2577,0.030419474
2578,0.019026263
2579,0.026413707
2580,0.03522282
2581,0.0018422529
2582,0.006967145
2583,0.0036918116
2584,-0.0036086333
2585,-0.008835167
2586,-0.02658594
2587,-0.030060451
2588,-0.05114403
2589,-0.060669385
2590,-0.056173015
2591,-0.08444574
2592,-0.05169975
2593,-0.043029316
2594,-0.071299866
2595,-0.08309032
2596,-0.06984919
2597,-0.07615364
2598,-0.08966346
2599,-0.15390301
2600,-0.09492186
2601,-0.13229558
2602,-0.10117872
2603,-0.13292776
2604,-0.120341025
2605,-0.1434119
2606,-0.08447294
2607,-0.07784903
2608,-0.07817731
2609,-0.093292765
2610,-0.10073101
2611,-0.10061955
2612,-0.0881332
2613,-0.090769514
2614,-0.067175075
2615,-0.058978647
2616,-0.06189522
2617,-0.05246764
2618,-0.04092092
2619,0.025388138
2620,0.0143923685
2621,0.043254837
2622,0.004858745
2623,-0.007731587
2624,0.01971241
2625,-0.0043644006
2626,0.0047796983
2627,-0.016437875
2628,-0.01625471
2629,-0.029768858
2630,-0.022845482
2631,-0.030232236
2632,-0.028142758
2633,-0.026321284
2634,-0.012893035
2635,-0.03286819
2636,-0.050644733
2637,-0.056594342
2638,-0.040202428
2639,-0.051919885
2640,-0.06553706
2641,-0.065709546
2642,-0.058502182
2643,-0.06781186
2644,-0.04349022
2645,-0.049238894
2646,-0.03169546
2647,-0.02236705
2648,-0.020644747
2649,0.021798706
2650,0.040847283
2651,0.014486659
2652,0.02493687
2653,0.058553897
2654,0.066886745
2655,0.052784517
2656,0.019338699
2657,0.031474985
2658,0.038449205
2659,0.076535754
2660,0.046916977
2661,0.07481113
2662,0.1040734
2663,0.09102641
2664,0.09164008
2665,0.04933031
2666,0.055867262
2667,0.056310654
2668,0.043646947
2669,0.048393894
2670,0.031291366
2671,0.032932833
2672,0.022759845
2673,0.020617297
2674,0.018104333
2675,0.023395538
2676,0.031948823
2677,0.026270375
2678,0.03963571
2679,0.06609802
2680,0.06034414
2681,0.05266198
2682,0.055484947
2683,0.031003164
2684,0.021955935
2685,0.031858724
2686,0.018416742
2687,0.028895538
2688,0.0057667196
2689,-0.008299787
2690,0.00024008611
2691,0.011288878
2692,0.00561968
2693,-0.00093773333
2694,-0.02065122
2695,-0.020269038
2696,-0.04754554
2697,-0.03025328
2698,-0.022175124
2699,-0.05311183
2700,-0.055852883
2701,-0.053140093
2702,-0.06540541
2703,-0.06155408
2704,-0.078651726
2705,-0.07873989
2706,-0.0807388
2707,-0.090706006
2708,-0.06318515
2709,-0.05208578
2710,-0.07018315
2711,-0.094030455
2712,-0.097800046
2713,-0.10308141
2714,-0.11542593
2715,-0.12555894
2716,-0.11840313
2717,-0.12338089
2718,-0.09943674
2719,-0.073947415
2720,-0.09518785
2721,-0.099169776
2722,-0.09755516
2723,-0.09703669
2724,-0.105600916
2725,-0.10067017
2726,-0.053195674
2727,-0.058116943
2728,-0.053893086
2729,-0.016423587
2730,-0.024166843
2731,-0.032827895
2732,-0.017117552
2733,-0.011889723
2734,-0.013037358
2735,-0.0054570665
2736,-0.005613945
2737,-0.023905532
2738,-0.00061802426
2739,0.0048870295
2740,0.04176456
2741,0.034665283
2742,0.011769404
2743,0.054029144
2744,0.04836028
2745,0.05627372
2746,0.0595631
2747,0.037667777
2748,0.036522336
2749,-0.01604284
2750,-0.018518109
2751,-0.002331277
2752,-0.0049045854
2753,-0.0076799984
2754,-0.0035039126
2755,0.025209758
2756,0.0135234315
2757,0.01414538
2758,0.0325627
2759,0.050189096
2760,-0.010342143
2761,-0.04688921
2762,-0.04008307
2763,-0.056040306
2764,-0.061213292
2765,-0.046876125
2766,-0.024971543
2767,-0.017635465
2768,-0.035449106
2769,-0.069219716
2770,-0.08376966
2771,-0.021465583
2772,0.0014701094
2773,-0.013078635
2774,-0.049930476
2775,-0.047442988
2776,-0.046261147
2777,-0.06469001
2778,-0.063645706
2779,-0.10155001
2780,-0.11065916
2781,-0.09383994
2782,-0.07861311
2783,-0.04384561
2784,-0.16349031
2785,-0.19908142
2786,-0.24190682
2787,-0.25052127
2788,-0.24663742
2789,-0.18330096
2790,-0.2357585
2791,-0.15472344
2792,-0.17253731
2793,-0.22128733
2794,-0.22856228
2795,-0.22696392
2796,-0.25305232
2797,-0.2688319
2798,-0.2707138
2799,-0.1638374
2800,-0.14832067
2801,-0.15211913
2802,-0.124061964
2803,-0.13722955
2804,-0.052442618
2805,-0.08566275
2806,-0.02668494
2807,-0.00842883
2808,0.052535485
2809,-0.092340715
2810,-0.09872062
2811,-0.06211052
2812,0.0031934313
2813,-0.0031124414
2814,-0.080768116
2815,-0.11988356
2816,-0.108157866
2817,-0.101492696
2818,-0.08564497
2819,0.024015516
2820,0.029450018
2821,-0.023121897
2822,-0.046709385
2823,-0.053803105
2824,-0.10105605
2825,-0.12231172
2826,-0.15438488
2827,-0.09443548
2828,-0.1254808
2829,-0.058666736
2830,-0.0043565216
2831,-0.010183501
2832,-0.017267685
2833,-0.016206682
2834,0.01235265
2835,0.020557052
2836,0.044957392
2837,0.07888436
2838,0.09881199
2839,0.005352465
2840,0.0061801774
2841,0.0128463805
2842,-0.017296081
2843,-0.022902204
2844,0.03106729
2845,0.044930957
2846,0.062451445
2847,0.083914705
2848,0.11339323
2849,0.05678916
2850,0.062113173
2851,0.0034326534
2852,0.015907
2853,0.036465753
2854,-0.028522767
2855,-0.048993193
2856,-0.05605748
2857,-0.042368043
2858,-0.036699954
2859,-0.059656605
2860,-0.07555864
2861,-0.06839518
2862,-0.06542497
2863,-0.080266386
2864,-0.027358845
2865,-0.047719713
2866,-0.064683184
2867,-0.061255276
2868,-0.077631265
2869,-0.08326018
2870,-0.08983064
2871,-0.08295242
2872,-0.06649761
2873,-0.047422983
2874,-0.050806437
2875,-0.052801773
2876,-0.03070676
2877,-0.0045141415
2878,-0.00794226
2879,-0.044835545
2880,-0.016229067
2881,-0.060795307
2882,-0.043026946
2883,-0.04724858
2884,-0.08830938
2885,-0.06484225
2886,-0.08723267
2887,-0.09323336
2888,-0.081564665
2889,-0.085808195
2890,-0.15622291
2891,-0.1772049
2892,-0.18271707
2893,-0.18309523
2894,-0.14139014
2895,-0.12478014
2896,-0.124982305
2897,-0.10323498
2898,-0.10841701
2899,-0.0860557
2900,-0.048323642
2901,-0.031869676
2902,-0.038278777
2903,-0.007667706
2904,0.044919375
2905,0.05823015
2906,0.06404525
2907,0.058044933
2908,0.06559458
2909,0.09423797
2910,0.14693405
2911,0.1411099
2912,0.14935827
2913,0.17854051
2914,0.18379796
2915,0.16687457
2916,0.14960216
2917,0.15739816
2918,0.12844965
2919,0.13081488
2920,0.1494208
2921,0.15994309
2922,0.15024889
2923,0.15304881
2924,0.098939486
2925,0.08735731
2926,0.098495185
2927,0.10347358
2928,0.093440846
2929,0.14949004
2930,0.14988671
2931,0.14995639
2932,0.110771015
2933,0.08306891
2934,0.13609834
2935,0.13562213
2936,0.13395448
2937,0.11007529
2938,0.114444345
2939,0.0664361
2940,0.054100547
2941,0.06307172
2942,0.05978099
2943,0.02855587
2944,0.09405405
2945,0.10712801
2946,0.08526796
2947,0.08850997
2948,0.06244245
2949,0.069528624
2950,0.089775436
2951,0.066452526
2952,0.044664364
2953,0.04541806
2954,0.033409752
2955,0.045521665
2956,0.024868295
2957,0.03200557
2958,0.02433029
2959,0.02861978
2960,0.03524185
2961,0.06149493
2962,0.06641722
2963,0.0639623
2964,-0.010354844
2965,-0.036805686
2966,-0.01349309
2967,-0.016255712
2968,-0.014051375
2969,-0.016843736
2970,-0.019343194
2971,-0.03588863
2972,-0.029211808
2973,-0.018203517
2974,-0.023099441
2975,-0.046962954
2976,-0.032928966
2977,-0.022907978
2978,-0.03725066
2979,-0.050777465
2980,-0.052863847
2981,-0.058246106
2982,-0.08613524
2983,-0.084044784
2984,-0.012950155
2985,0.0068950285
2986,0.017984655
2987,0.024159651
2988,0.016233956
2989,0.052539267
2990,0.09579304
2991,0.076992445
2992,0.06691974
2993,0.07186993
2994,0.072866686
2995,0.086174235
2996,0.078077435
2997,0.08594862
2998,0.111326784
2999,0.1280572
3000,0.13765092
3001,0.14720838
3002,0.15467525
3003,0.1631211
3004,0.14088324
3005,0.11769166
3006,0.09883596
3007,0.08708068
3008,0.0655386
3009,0.060499985
3010,0.07777997
3011,0.06063893
3012,0.059514046
3013,0.08318612
3014,0.08304367
3015,0.08673439
3016,0.051034123
3017,0.041089848
3018,0.01900303
3019,0.018240955
3020,0.029122228
3021,0.026372496
3022,0.019459523
3023,0.0360397
3024,0.06319727
3025,0.056167092
3026,0.060405474
3027,0.06307237
3028,0.09809058
3029,0.12691362
3030,0.10988266
3031,0.09655215
3032,0.058941558
3033,0.045234267
3034,0.022712562
3035,0.023365032
3036,0.033487953
3037,0.020618668
3038,0.0329383
3039,0.051104244
3040,0.039925728
3041,0.03411039
3042,0.011247244
3043,0.027821425
3044,0.044600237
3045,0.0278025
3046,0.022939691
